id,name,community,degree
facebook.com/groups/671665050915071,iphone seconde main🍏 ou neuf,45,382
facebook.com/groups/1644399765777431,Rire à mourir,45,448
facebook.com/groups/1028124051899572,Funny Stoner Memes �Pics,45,341
facebook.com/groups/413547175373298,100 % Auditeurs de la radio Okapi,45,208
facebook.com/groups/135243303912,❤️ 🇺🇸 Chat Friends who Love ❤️ United States of America 🇺🇸 USA ❤️ US ❤️,45,384
facebook.com/groups/1576677932378246,Perucas do despacho,45,244
facebook.com/groups/203582105694906,backstabber.,45,241
facebook.com/groups/211900856254330,AUTOS RECIEN LLEGADOS  MATAMOROS,45,375
facebook.com/groups/483167612224536,LUANSHYA AMASAMPO,45,299
facebook.com/groups/684987209047672,AIRDROPS (#FREE CRYPTO) #ICO,45,345
facebook.com/groups/696598770719379,Website Design & Development | Mobile App & Software Development,45,361
facebook.com/groups/839125646960245,"Agriculture & Farming - Tractors, Implements & Spare Parts",45,324
facebook.com/groups/241656334026977,Builders & Co-Creators Original,45,469
facebook.com/groups/1153654628596991,Felt it🥀,45,409
facebook.com/groups/139572383400716,OFFICE STAFF JOB HIRING,45,135
facebook.com/groups/481692799468672,GMMTV OFFICIAL GROUP,45,422
facebook.com/groups/127092999166719,Girls Photo Club,2,10
facebook.com/groups/2054313857947011,Bolsonaro Presidente,2,10
facebook.com/groups/497192797846796,FÃS DO BOLSONARO,2,10
facebook.com/groups/715131518631090,QUE TODO HUNUCMA SE ENTERE,1,35
facebook.com/groups/717480393027118,Que Todo Yucatán se Entere Sin Censura,1,37
facebook.com/groups/1057337838370758,BBC new Hausa,168,56
facebook.com/groups/1024471211424168,Naziru sarkin waka,168,73
facebook.com/groups/1056025258362924,Autan Mamman Fans,168,70
facebook.com/groups/1059121467933055,Sirrin fatahi shehu babban shehu madogara,168,73
facebook.com/groups/1074723670015093,Sirrin kwanciyan Aure mata zalla,45,274
facebook.com/groups/1079372129619627,Aisha a Bello,168,68
facebook.com/groups/111410977785633,Masoyan Nana fadima yar manzan Allah S a w,168,86
facebook.com/groups/1120161588829283,Maryam musa sani,168,68
facebook.com/groups/124165701659873,Adam A Zango and Aisha Tsamiya Fans,168,72
facebook.com/groups/1256785771814031,Dinkin zamanin mata Couture modèle,168,110
facebook.com/groups/1276081646178443,KADDARAR RAYUWA FANS GROUP,168,74
facebook.com/groups/1577390239396535,Maryam Yahaya Photos,168,53
facebook.com/groups/176191491851327,Abdullahi sirin fatahi 2023,168,67
facebook.com/groups/224649840061102,Aisha humaira,168,75
facebook.com/groups/245612517052462,BBC hausa,168,91
facebook.com/groups/2656222721178464,Auta waziri,168,107
facebook.com/groups/285981230023812,Shek dahiru Usman bauci,168,67
facebook.com/groups/296036448206618,Sheikh Ahmad Tijjani Yusuf Guruntum,168,67
facebook.com/groups/298937685651359,SIRRIN FATAHI FANS💓💓💓,168,47
facebook.com/groups/306754196467732,Danyarbawa&Kamal Aboki Fans Comedian���������,168,47
facebook.com/groups/418093677080575,BBC HAUSA LABARAN DUNIYA,168,93
facebook.com/groups/433184504513238,Hafsat Idris fans Group,168,67
facebook.com/groups/476967386905235,fadar bege annabi,168,69
facebook.com/groups/5111061892248206,MASOYAN ZAMANI 💅❤💕💓👄💋,168,111
facebook.com/groups/526149672395956,Momee gombe,168,67
facebook.com/groups/529366677420690,Abba_Jinjina Maiduguri,168,69
facebook.com/groups/577134000903613,MUKOYI FULATANCI,168,70
facebook.com/groups/5903833316308083,DADDY HIKIMA (ABALE) {SANDA) FANS GROUP,168,68
facebook.com/groups/600826678129849,Sheikh Ahmad Tijjani Yusuf Guruntum,168,85
facebook.com/groups/620580436738962,Danyarbawa&Kamal Aboki Fans Comedian���������,168,53
facebook.com/groups/628297768651138,✨ūsmãn__bêè fan's 😎💯❤️🔥🔥,168,67
facebook.com/groups/633060147528632,Abba_Jinjina Maiduguri,168,87
facebook.com/groups/635406773729167,MUSHA DARIYA,168,68
facebook.com/groups/671844567208603,Abulfathi sani attijjani maiduguri fans,168,81
facebook.com/groups/706420297911826,Auta waziri,168,74
facebook.com/groups/708944716393729,ZAWARAWA ZALLAH,168,115
facebook.com/groups/746136316186274,ABBA JINJINA NEVER,168,92
facebook.com/groups/782839532566460,YAN MALUMFASHI ���,168,47
facebook.com/groups/796836430430072,Hamisu Breaker Dorayi,168,71
facebook.com/groups/824188322357680,Sirrin fatahi shehu babban shehu madogara,168,67
facebook.com/groups/912286782935673,Aduniya,168,47
facebook.com/groups/550620627080212,📩❤️🏆LOvE PaRaGraPhs✍️🦋💎,45,60
facebook.com/groups/1018038818223829,FANS CLUB ITALIA,22,158
facebook.com/groups/1036588317025688,Low income / Rent to own (No scam and no spam),22,179
facebook.com/groups/1041329740109765,Ideas en Macrame,22,158
facebook.com/groups/1101267867101802,Animal Lovers' Group,22,196
facebook.com/groups/1172861476146018,Willie Nelson & Friends,22,375
facebook.com/groups/1187770091882742,Benny Hinn Supporters & Friends Healing Min,22,158
facebook.com/groups/1208583252809189,FRIENDS OF PRISCILLAR SHIRER,22,248
facebook.com/groups/1213904039340573,Toby Keith lovers � page,22,183
facebook.com/groups/123850980996674,Mark Harmon,22,165
facebook.com/groups/1256006634988527,Rip Holla Lottery,22,180
facebook.com/groups/1320805302196705,Judge Judy Group Fans,22,163
facebook.com/groups/1363582527053140,Friends Who Like The Pioneer Woman - Ree Drummond,22,182
facebook.com/groups/138321498658,Akon,22,164
facebook.com/groups/141525166542024,People for Pit Bulls,22,284
facebook.com/groups/143042880451748,Taylor Kinney 💖 Fans,22,159
facebook.com/groups/1455273951703869,Sandra Bullock FANS,22,167
facebook.com/groups/1485239595587520,Angelina jolie,22,158
facebook.com/groups/1497910753760195,Zodiac : Gemini,22,182
facebook.com/groups/1502887116674475,GENERAL HOSPITAL ROCKS,22,167
facebook.com/groups/1503575450447927,�meet your soulmate dating site�,22,159
facebook.com/groups/1537733496562234,keanu reeves official fans page,22,169
facebook.com/groups/1585655871692403,Adele,22,189
facebook.com/groups/160201010685159,Galactic Federation of Light Messages,22,182
facebook.com/groups/1611034615688414,We Heart Horses,22,141
facebook.com/groups/1629604623934583,Celine Dion Fan Group,22,182
facebook.com/groups/1648127648786047,Country Music Songs,22,166
facebook.com/groups/1677740769149875,Friends Who Like Celine Dion,22,164
facebook.com/groups/168542670003454,Fan Club Andrea Bocelli,22,182
facebook.com/groups/1767920116793129,FANS OF TARAJI P HENSON AKA COOKIE,22,303
facebook.com/groups/1770136293368459,Alan Jackson,22,158
facebook.com/groups/183149291825883,The Best Group,22,289
facebook.com/groups/183667262226628,Ed Sheeran Fanclub [Official Group],22,158
facebook.com/groups/183974666768953,Stephen Curry Fans Group,22,159
facebook.com/groups/1857262731462718,Vin Diesel And Paul Walker FanPage,22,158
facebook.com/groups/1859071104313057,Friends Who Like Dr. Jeff: Rocky Mountain Vet,22,169
facebook.com/groups/1879419292307443,Leo Traits,22,145
facebook.com/groups/18796389560,Dana Perino Fan Club,22,177
facebook.com/groups/2002423313361087,"Ocala Florida Buy, Sell, Trade - Products, Services, Vehicles, Homes",22,158
facebook.com/groups/2009009872664038,The NCIS,22,159
facebook.com/groups/2102274419879466,Find Friend Request Sent,22,173
facebook.com/groups/212986199588392,(ELON MUSK 👥 FAN_BASE),22,158
facebook.com/groups/2144439535864215,The Luke Bryan Collective,22,158
facebook.com/groups/217621645191,Fans Of Pastor Charles Stanley,22,212
facebook.com/groups/219414141417056,Gary Sinise Fan Klup,22,250
facebook.com/groups/2200488756,Denzel Washington Is the Best actor Ever!!!,22,158
facebook.com/groups/2208788709306963,Will Parfitt Fans,22,158
facebook.com/groups/221964967953340,George Carlin,22,184
facebook.com/groups/2244798446,We Love Oprah Winfrey,22,187
facebook.com/groups/231799810486351,Fr. John Corapi,22,190
facebook.com/groups/238848316469443,Merle Haggard Fans,22,270
facebook.com/groups/240606965460488,MR BEAST,22,158
facebook.com/groups/249134716763323,Amish lifestyle,22,164
facebook.com/groups/265215546890813,LOW INCOME HOMES / RENT TO OWN PROPERTY & HOUSING ASSISTANCE,22,181
facebook.com/groups/279174479502425,The Power of a PRAYING Woman,22,390
facebook.com/groups/280431932385298,Friends who like Whoopi Goldberg,22,194
facebook.com/groups/287573191350774,NCIS and NCIS Los Angeles Fan Club,22,194
facebook.com/groups/288354541233299,Adam Lambert,22,266
facebook.com/groups/303645239693411,Engin AKYÜREK,22,159
facebook.com/groups/308438776292618,THE THIRD EYE,22,166
facebook.com/groups/3100491253341773,Plies,22,177
facebook.com/groups/3137263606305509,TRIBUTE TO KENNY ROGERS & DOLLY PARTON,22,203
facebook.com/groups/316725239588942,stitch,22,182
facebook.com/groups/3217009348418380,TOBY KEITH------‐PICTURES,22,159
facebook.com/groups/351278961702318,Luke Bryan Fan Club,22,158
facebook.com/groups/351900124955066,Mickey Mouse,22,169
facebook.com/groups/355012741235029,CSI - Horatio Caine - David Caruso - what's wrong with his neck !?,22,158
facebook.com/groups/3685313295027719,IPhone Giveaway,22,158
facebook.com/groups/371845861662757,Daily Christian Prayer,22,165
facebook.com/groups/374849239216241,"@DonnieWahlberg, please follow us on Twitter.",22,196
facebook.com/groups/380573872607321,Cardinal Lovers,22,189
facebook.com/groups/380717483776835,Ghost Adventures Crew,22,205
facebook.com/groups/393677011705475,Benny Hinn Supporters & Friends Healing Min,22,167
facebook.com/groups/425129007544178,JASON STATHAM,22,182
facebook.com/groups/4442385512469220,WWE SASHA BANKS FANS,22,159
facebook.com/groups/445468687277159,skeem saam today episode,22,158
facebook.com/groups/455716654620769,keanu reeves official fans page,22,165
facebook.com/groups/465148190256653,Vintage 1950s and 1960s Christmas,22,172
facebook.com/groups/466662603502263,tom jones the voice,22,283
facebook.com/groups/468693313687949,Prince Harry & Meghan Markle Fans,22,199
facebook.com/groups/471648526545600,Friends Who Like Steve Harvey TV,22,281
facebook.com/groups/475941335824238,Marion County Alabama Yardsales,22,158
facebook.com/groups/494580819455426,Charlie Hunnam,22,158
facebook.com/groups/498846155325574,The Young and the Restless ✅,22,166
facebook.com/groups/508741633786168,Let Sha'Carri Richardson Run!!! #LetHerRun,22,159
facebook.com/groups/522822758466916,Cats Are Family,22,159
facebook.com/groups/608599563094427,PURE GOSPEL💯,22,158
facebook.com/groups/609092805967089,Free Cars - Relocation And Transfer,22,296
facebook.com/groups/612364866590186,Lions and Tigers 🦁 🐯,22,158
facebook.com/groups/6165974006784345,Elon musk,22,167
facebook.com/groups/618818222149222,Frases Positivas,22,158
facebook.com/groups/619962421489902,The Golden Girls Fan Club,22,207
facebook.com/groups/621253099144291,Colin firth,22,255
facebook.com/groups/633376585460570,Kid Rock,22,181
facebook.com/groups/658788711954222,Steve Harvey – Family Feud,22,159
facebook.com/groups/666977466704861,JASON STATHAM FANS,22,141
facebook.com/groups/672658096126935,ENGELBERT HUMPERDINCK,22,290
facebook.com/groups/677276807069949,Dhar mann,22,158
facebook.com/groups/6776038545763360,Kevin Costner,22,360
facebook.com/groups/724028395073912,Adele ❤❤,22,251
facebook.com/groups/747583721940541,Ellen Degeneres Fans Group❤❤,22,279
facebook.com/groups/752560658097026,FOR SALE/TRADE HORRY/GEORGETOWN AND SURROUNDING COUNTIES,22,159
facebook.com/groups/761081617578676,John Wick,22,182
facebook.com/groups/767389123375558,George Jones and Tammy Wynette,22,273
facebook.com/groups/76926698861,bee gees : SATURDAY NIGHT FEVER songs,22,182
facebook.com/groups/769988546482784,John Travolta Fans,22,314
facebook.com/groups/781542268543567,The Golden Years in USA 1950-1960's,22,157
facebook.com/groups/799280806815492,BLAXPLOITATION MOVIES,22,180
facebook.com/groups/810669806885012,BlakeShelton,22,158
facebook.com/groups/817940308738367,sempre viva il volo,22,158
facebook.com/groups/818349224895987,Lovers of Andre Rieu,22,278
facebook.com/groups/8185249455,paul mccartney,22,182
facebook.com/groups/827425961060258,Snoop Dogg 💙♿️,22,298
facebook.com/groups/845582788855848,Il Volo Fan Club of the South,22,158
facebook.com/groups/854446602481241,Ben Affleck,22,158
facebook.com/groups/864589570316804,Friends Who Like T.D. Jakes Show,22,202
facebook.com/groups/896356693709497,NFL Jersey Black Friday Online Sale,22,172
facebook.com/groups/897893150647806,Snoop Dogg Fans Group,22,175
facebook.com/groups/898072054808921,Russell Crowe private,22,158
facebook.com/groups/943107222995235,Tyler Perry's on BET,22,158
facebook.com/groups/1040863575957300,Friends who like Rev Lucy Natasha,45,183
facebook.com/groups/156448895189695,Les Proverbes Baoulé,45,566
facebook.com/groups/315100992628165,"laptops Under 23,500 kes",45,135
facebook.com/groups/356159168727002,L'IMMOBILIER À COTONOU - CALAVI Avec BE BTP,45,199
facebook.com/groups/387679532341596,PREGNANT AND NURSING MUMS KENYA,45,189
facebook.com/groups/4009075222513020,Nadia Buari ✅,45,144
facebook.com/groups/590953418320660,KENYA FUNNY AND JOKES SITE,45,48
facebook.com/groups/603348137400155,MBAKNDALO FANS,45,183
facebook.com/groups/1115551481789963,INFO JUAL BELI KOTA PALU (IJBKP),147,37
facebook.com/groups/1139317716209367,Jual Beli Kota Palu (JBKP),147,37
facebook.com/groups/1230947177257385,INFO KOTA PALU,147,37
facebook.com/groups/1436402899748586,INFO PASAR ONLINE KOTA PALU,147,37
facebook.com/groups/1493792050685807,INFO JUAL BELI KOTA PALU DAN SEKITARNYA,147,37
facebook.com/groups/1544164145790375,INFO JUAL BELI PALU SUL-TENG,147,37
facebook.com/groups/1670307416572528,Info Jual beli kota palu,147,37
facebook.com/groups/1701968890032022,PORTAL KOTA PALU SULTENG,147,37
facebook.com/groups/1759867890963237,Market Place Kota Palu,147,37
facebook.com/groups/1762916770653735,Jual Beli Kota Palu,147,37
facebook.com/groups/1795090740729102,Info Bisnis Kota Palu,147,37
facebook.com/groups/1831442417093110,INFO JUAL BELI MAKANAN KOTA PALU 🍰🧋,147,37
facebook.com/groups/1837728829818087,Info Jual Beli Termurah Kota Palu,147,37
facebook.com/groups/1882801321934267,Info Kuliner Palu,147,37
facebook.com/groups/2027322064188637,Pasar Online Sulawesi Tengah 💝POST💝,147,37
facebook.com/groups/253256078155634,Forum Jual Beli Kota Palu,147,37
facebook.com/groups/268096770210132,JUAL BELI SEKITAR PALU.,147,37
facebook.com/groups/317112751962837,Info Jual Beli Kota Palu ( IJBKP ),147,37
facebook.com/groups/450641832841272,MarketPlace Kota Palu,147,37
facebook.com/groups/453020533073371,MARKETPLACE SULAWESI TENGAH,147,37
facebook.com/groups/4794030454020756,Info jual beli kota palu,147,37
facebook.com/groups/491961727672912,INFO JUAL BELI KOTA PALU SUL-TENG,147,37
facebook.com/groups/530396510451096,Community 147 Member 9579,147,37
facebook.com/groups/550870392300338,INFO JUAL BELI KOTA PALU,147,37
facebook.com/groups/599252712187870,Community 147 Member 9581,147,37
facebook.com/groups/615685488944771,Info Jual Beli Kota Palu,147,37
facebook.com/groups/630900107684710,Grup Info Jual Beli Kota Palu,147,37
facebook.com/groups/682017222381560,INFO KULINER KOTA PALU [IKKP],147,37
facebook.com/groups/713255829182535, INFO JUAL BELI KOTA PALU SULTENG ,147,37
facebook.com/groups/770889839737597,FORUM JUAL BELI KOTA PALU SULTENG,147,37
facebook.com/groups/940190662766311,Grup Jual Beli Kota Palu,147,37
facebook.com/groups/2970989023119682,AfD 51% ist unser Ziel 🖤❤️💛,32,3
facebook.com/groups/784908636754583,AfD-Fraktion im Deutschen Bundestag,32,5
facebook.com/groups/119482454777600,Colegas jornalistas,2,3
facebook.com/groups/122832271118057,Jornalistas,2,3
facebook.com/groups/132803280262015,INFO KOTA LUWUK,63,7
facebook.com/groups/1516444421905621,FORUM JUAL BELI AREA GORONTALO,63,7
facebook.com/groups/2395608000455122,FORUM JUAL BELI BARANG DAN BAHAN POKOK LAINNYA,63,7
facebook.com/groups/3047857358820840,SOPIR GORONTALO,63,7
facebook.com/groups/690180278001081,AUTO_groups/690180278001081,63,7
facebook.com/groups/646193918826743,Informations du Burkina Faso,121,1
facebook.com/groups/818237702205434,Duda pimenta fc,45,258
facebook.com/groups/642559791300658,BAIM WONG BERBAGI REZEKI,41,2
facebook.com/groups/682808920477354,Fans King Kevin 👑,41,2
facebook.com/groups/341867086418168,CHAMPIONS LEAGUE 🌟,45,414
facebook.com/groups/465775410190703,UVIRA MY CITY,45,165
facebook.com/groups/5163738997059540,MUKOMA TSANGAYA,45,396
facebook.com/groups/1298702220504701,Mercedes-Benz d occasions a Petit prix Cameroun,45,412
facebook.com/groups/209011914232838,Singles Looking for Relationship,45,188
facebook.com/groups/210590766217090,LEOBROWN  FITNESS COLD JYM KIMININI�,45,160
facebook.com/groups/2208956822634620,BECKY CITIZEN TV WRITTEN UPDATES �,45,188
facebook.com/groups/2451942135113681,Driver Jobs Near Me,45,188
facebook.com/groups/2893364360993177,Power and Life Quotes,45,424
facebook.com/groups/2961180210867486,Laboratory instrument,45,160
facebook.com/groups/416667709638124,Vin Diesel,45,160
facebook.com/groups/524035622206977,Uk49s lunchtime and Teatime ((Terry Dreams)),45,160
facebook.com/groups/573370919686418,SPEAKING RASTAFARI (JAH JAH IS THE KING!,45,188
facebook.com/groups/724759315994721,Labour online registration,45,348
facebook.com/groups/813341310535269,AUSTRALIA WORK PERMIT & IMMIGRATION |🇦🇺,45,160
facebook.com/groups/820857435056588,ceiling design and dry walls partition,45,160
facebook.com/groups/834509854049586,Chess players,45,160
facebook.com/groups/867808957012145,MBALMAYO EN LIGNE,45,279
facebook.com/groups/1512091012320935,SPORTPESA AND ALL BETTING SITES AROUND THE WORLD.,45,193
facebook.com/groups/130828350388539,NARANJITEÑOS,6,2
facebook.com/groups/3186665744726771,UNES UNION POR LA ESPERANZA,6,2
facebook.com/groups/1472292890191600,Irapuato Noticias de Última Hora,1,14
facebook.com/groups/2295212220774467,"Reflexiónes, Frases, Poemas, Remedios Caseros, Buenos Dias, Buenas Noches",1,14
facebook.com/groups/108903046420950,Mercabook chetumal,1,3
facebook.com/groups/1826745394209838,TEPITO CHETUMAL SUPER PLUSS 2023,1,3
facebook.com/groups/352989732373997,Fans 6IX9INE,45,78
facebook.com/groups/1731606110338707,PILIPINAS MURANG MUSICAL INSTRUMENTS 🇵🇭,45,79
facebook.com/groups/1990671527814616,Nyambadwe Car Dealers #NCD,45,187
facebook.com/groups/4932674633516405,1xbet Coupon Gratuit du jour (Code promo 400k),45,79
facebook.com/groups/626331234749567,DSLR Camera’s & Accessories,45,112
facebook.com/groups/992858438712425,AHMAD ABDALLAH & SIRRIN FATAHI 2023,45,322
facebook.com/groups/1398262150483557,PARQUE CAMPESTRE -SOACHA,6,24
facebook.com/groups/1686843971614752,telepacifico,6,24
facebook.com/groups/222198269377133,LA KALLE EN VIVO,6,24
facebook.com/groups/723267157862890,Chiquinquirá Publique Sin Censura,6,24
facebook.com/groups/1188938671451420,HIGH SCHOOL FUN ZONE,45,168
facebook.com/groups/1241519282926084,Biology form one question,45,174
facebook.com/groups/124799872163199,Mesh Dokotela 🏆😂❤,45,110
facebook.com/groups/139801621549441,😂🤞Ziyakhala 9.9😂🤞,4,475
facebook.com/groups/244627013477380,Metlae ya petori😹🤣,45,110
facebook.com/groups/304147963101658,KIAMBU GOSSIP,45,174
facebook.com/groups/366449068147813,LALABY FAÏDA DONI KÉNÉ🤘🏿MASSASOLO,45,110
facebook.com/groups/567161760357437,SAUTI YA MLOLONGO NEWS FEED (NEW),45,460
facebook.com/groups/571115786734983,Rev. Lucy Natasha Prayers.,45,291
facebook.com/groups/5894697370659886,ZÏRØ���,45,110
facebook.com/groups/732161493485950,Amahlaya esiZulu sihleka kuphela(SA),45,199
facebook.com/groups/844788847183435,steel windows Grilling and gate designing Ideas,45,110
facebook.com/groups/856741891045739,Memes loucos,45,110
facebook.com/groups/869137604229448,Old Mandela coins,45,110
facebook.com/groups/996639274155250,"Bofebe around Bloem,Botsh,, sthiba,DwD,wep🏌️🎲",45,110
facebook.com/groups/104819423245927,Mphakatsi wase gem,4,323
facebook.com/groups/1055037578487432,Grade 9 Natural Sciences,4,150
facebook.com/groups/1070771477254002,yhoyhos92🤫🥹,4,460
facebook.com/groups/1079795156179281,Clean teeth at home,4,150
facebook.com/groups/1110977099466031,Siyalaphana sichaze amaphupho,4,323
facebook.com/groups/1140488316555102,Machakos jobs vacancies and opportunities,4,323
facebook.com/groups/1202353100311692,R.V.N.P COMRADELY OFFICIAL,4,323
facebook.com/groups/1212963882866247,Domestic Workers and Housekeepers,4,347
facebook.com/groups/121649978484387,ELDORET BLACK MARKET,4,150
facebook.com/groups/1310300269406442,KDF LADIES READY FOR  MARRIAGE,4,323
facebook.com/groups/1338341223310296,Siyaxova kuphela,4,219
facebook.com/groups/1340799886459402,PHOKENG DAILY NEWS,4,323
facebook.com/groups/1417128899030387,THE PEOPLE OF SOUTH AFRICA,4,323
facebook.com/groups/1425062911338701,Reno Tshega fela😹😹🏆😭🔥,4,323
facebook.com/groups/1447486888892487,Motherwell yodwa,4,323
facebook.com/groups/1457272391293717,SIHLEKA🤣😃KUKHALE🐔🐓,4,323
facebook.com/groups/1483080031906930,S⚽CCEℝ乙ELΛ,4,323
facebook.com/groups/150258930227806,Middelburg ext 18,4,219
facebook.com/groups/1509941092651923,KWAMBIRA /KAMIRITHU NOTICE BOARD,4,219
facebook.com/groups/1550257175183727,❤️🎵💖 amapiano 2023🎵☀️💞,4,323
facebook.com/groups/1600005733768378,🇮🇹ISF#01.BARENA BA RUSTY♥️🔥,4,323
facebook.com/groups/1625702914538295,Ntswaki_Skeem SAAM (Lethabo Mokoa,4,323
facebook.com/groups/1629481850850607,Orlando Pirates Football Club,4,347
facebook.com/groups/169088580913720,Team Pastor Ng'ang'a,4,150
facebook.com/groups/182017390520478,Ona and Shoki(House of Zwide),4,150
facebook.com/groups/1860546927640073,Life science grade 12,4,347
facebook.com/groups/1863958540412590,MACHAKOS STREETS FINEST,4,323
facebook.com/groups/1873091796335265,Dagga Hairfood,4,347
facebook.com/groups/1909890562509098,Gonubie  domestic job searchers,4,347
facebook.com/groups/1925382594496755,South Africa single looking for true love ❤️❤️❤️❤️❤️,4,150
facebook.com/groups/201260360743968,❤️🥺🦋𝗹𝗼𝘃𝗲 𝗽𝗮𝗿𝗮𝗴𝗿𝗮𝗽𝗵𝘀❤️🥺🦋,4,323
facebook.com/groups/2093673177634492,KAHARA BELTFONTEIN,4,323
facebook.com/groups/2142207039293771,"Jobs, Work and Vacancies in Cape Town and Western Cape (Imisebenzi eKapa)",4,350
facebook.com/groups/214405235431273,Zambian Scorpion,4,323
facebook.com/groups/2274216139380516,Cleaners & General Workers 2023/2024,4,347
facebook.com/groups/228722269176705,Kenyan Memes +254,4,347
facebook.com/groups/2296481460641596,KWAMBIRA /KAMIRITHU NOTICE BOARD,4,150
facebook.com/groups/239846077191478,JOB  DOMESTIC workers in Capetown,4,323
facebook.com/groups/2469212380008324,Redio Jambo nyakua mpenzi,4,150
facebook.com/groups/2470415796620684,Meaty Bones,4,323
facebook.com/groups/2537081626591117,Mpumalanga,4,150
facebook.com/groups/254247042113445,EzasePMB akuvele uSTAR,4,150
facebook.com/groups/2652313631688159,Xhosa jokes,4,323
facebook.com/groups/2717327571832706,"Isiwasho sesichitho, senhlanhla & mpindamshaye",4,150
facebook.com/groups/274175583673652,Reo Ruta manaka le libuka tsa moriana Mahala,4,219
facebook.com/groups/279236460964624,ELDORET BLACK MARKET,4,347
facebook.com/groups/2989669501307819,Zimbabweans in Gauteng,4,323
facebook.com/groups/306127147475432,Zambia Army updates only,4,323
facebook.com/groups/306254018522760,Orlando Pirates Football Club,4,347
facebook.com/groups/3135031313428614,isintu siyabukwa,4,323
facebook.com/groups/3193529167597561,ImpilO NeH DiskI,4,150
facebook.com/groups/3306023639711912,Amathiphu okukhulelwa ngokushesha,4,323
facebook.com/groups/3362138417365831,Free Data group,4,397
facebook.com/groups/339309040019114,Examination council of Zambia results,4,347
facebook.com/groups/3420540908229715,😂🤞Ziyakhala 9.9😂🤞,4,323
facebook.com/groups/357635661977322,Rmc Botii Rhuu Joke's,4,323
facebook.com/groups/3606295076123720,Psira Renewal and Registration,4,323
facebook.com/groups/376092506776248,Power Girls by Wamugo,4,323
facebook.com/groups/381872923694140,tygaboy mukoni ❤️🤯 rap machine,4,323
facebook.com/groups/412873679336982,KITENGELA RESIDENTS FORUM,4,323
facebook.com/groups/421223961229301,Prophet Kwena h thantsha,4,323
facebook.com/groups/4294543273957022,🕯❤🌺iziNkondLo EdabukisaYo NeZosizi🕯🌺😔,4,150
facebook.com/groups/436126179912608,SSG SECURITY SERVICE GUARD,4,397
facebook.com/groups/441782950663267,KENYANS IN DOHA QATAR ����,4,150
facebook.com/groups/459975949412671,Msinga Comedians 1,4,323
facebook.com/groups/470428596676021,"Simonstown,Houtbay,Fishoek,Kalkbay,Muizenberg,Constantia,Claremont,Cape Tow",4,150
facebook.com/groups/474574141091658,Rev lucy Natasha (God is good)God is powerful,4,241
facebook.com/groups/476391460034645,"Chile ONE, Yo Maps, T Low, Chanda Na Kay, 408 Empire, Dope Boys & HD Empire",4,150
facebook.com/groups/496312871402519,Sassa 350,4,323
facebook.com/groups/498902608937364,Team Pastor Ng'ang'a,4,219
facebook.com/groups/500376575350032,Ubizo lwe Dlozi,4,219
facebook.com/groups/532855527252024,"Jobs, Work and Vacancies in Cape Town and Western Cape (Imisebenzi eKapa)",45,291
facebook.com/groups/533108362333335,Skeleton Mdluli and Amahle Mlondo,4,323
facebook.com/groups/5389381267756027,408 EMPIRE AND CHANDA NA KAY SUPER fans���,4,150
facebook.com/groups/544103186781556,Omama abakhulelwe nasebetetile,4,150
facebook.com/groups/547339526911963,South Africa free Data for all network,4,323
facebook.com/groups/555409826199193,"TLHALOSO YA DITORO,DIPONO,",4,323
facebook.com/groups/5619328211470129,Thando 🥺♥️,4,323
facebook.com/groups/568152857385615,Lihawu secondary,4,150
facebook.com/groups/568508067859374,KDF LADIES READY FOR  MARRIAGE,4,323
facebook.com/groups/572916077691256,MWEBANTU top stories,4,150
facebook.com/groups/581582086777651,Eastern cape,4,347
facebook.com/groups/5960978040580630,Stanger KwDukuza Group,4,323
facebook.com/groups/607054757593291,Taelo tsa badimo le dingaka,4,323
facebook.com/groups/619357252454217,VIHIGA COUNTY FACEBOOK FORUM,4,150
facebook.com/groups/6250284031723193,CRAZY FEELING,4,150
facebook.com/groups/630313850875492,❤️ L.O.M.L ❤️,4,150
facebook.com/groups/641903114379051,Ronaldo Cr7 Vs Messi Lm30,4,220
facebook.com/groups/652956911486008,BAAGI BA MOHLAKENG,4,150
facebook.com/groups/670474378219503,🥹Thando and Nthabiseng🥹🔥❤,4,323
facebook.com/groups/678549609490640,Zozo for sale,4,323
facebook.com/groups/680574689887651,G4S Security guard,4,150
facebook.com/groups/682064623721902,KISII NATIONAL POLYTECHNIC FRESHERS 2023/2024,4,347
facebook.com/groups/6853808567976420,Ezasejele lase Durban westville,4,150
facebook.com/groups/705231184943390,Diepsloot Empire🥺🔥❤️,4,323
facebook.com/groups/709764270389656,WATU WA NGONG  ORIGINAL,4,347
facebook.com/groups/755838569022536,NKANDLA / MARIKANA(E-TeN) NYAMAZANA / DUBAI ♕WEST➠FAMILY,4,150
facebook.com/groups/786418292383533,Ari todisane mishumo,4,323
facebook.com/groups/789524635838346,Itss_thandooo_,4,350
facebook.com/groups/793859068614763,Bike boys,4,323
facebook.com/groups/795016404506046,Gikuyu na uturika wakio,4,323
facebook.com/groups/862141668549809,Makhadzi queen of Limpopo,4,150
facebook.com/groups/8777195619022002,South Africa 🇿🇦 free data for students,4,323
facebook.com/groups/896079378165327,Big brother Mzansi season 4(s'ya mosha),4,323
facebook.com/groups/903712966475716,Pregnant and nursing mums and Dads support group,4,323
facebook.com/groups/908177450337280,Ubizo lwe Dlozi,4,150
